tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,latitude,longitude,date,temperature,humidity,precipitation,wind_speed,snowfall
567912664996786177,neutral,0.6557,,,Delta,,JetBlueNews,,0,@JetBlue Celebrates 15-Year Anniversary With New Livery - Digital Journal http://t.co/U5HXri6Crx,"(39.7837304, -100.445882)",2015-02-17 21:05:05,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567911142955311104,positive,1.0,,,Delta,,thedonkeyshow,,0,@JetBlue awe you guys are great can't wait to travel with you again soon!!!,"(40.7127281, -74.0060152)",2015-02-17 20:59:02,"New York City, NY",Central Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567910969856229377,positive,1.0,,,Delta,,kimbetech,,0,@JetBlue yes! Announced we will take off. You're on it! Thank you!,"(40.7127281, -74.0060152)",2015-02-17 20:58:21,NYC,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567907212154118145,positive,1.0,,,Delta,,bekiweki,,0,"@JetBlue Also, thanks for your prompt replies. I'm really impressed--and you're not just brushing me off. Much appreciated!","(40.2337289, -111.6587085)",2015-02-17 20:43:25,"Provo, UT",Central Time (US & Canada),40.23,-111.66,2015-02-17,,,,,
567906937423073280,neutral,0.6853,,0.0,Delta,,bekiweki,,0,"@JetBlue What about if I booked it through Orbitz? My email is correct, but there's a middle party.","(40.2337289, -111.6587085)",2015-02-17 20:42:19,"Provo, UT",Central Time (US & Canada),40.23,-111.66,2015-02-17,,,,,
567906374870528001,positive,0.6635,,0.0,Delta,,lynn_with_an_A,,1,@JetBlue it's been a while since I've angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit.,"(40.6526006, -73.9497211)",2015-02-17 20:40:05,"Brooklyn, NY",Quito,40.65,-73.95,2015-02-17,,,,,
567905220828606466,neutral,0.6714,,0.0,Delta,,bekiweki,,0,@JetBlue That's pretty nice. Are flight credits automatically given after the flight? I also wish there were a lounge I could sleep in.,"(40.2337289, -111.6587085)",2015-02-17 20:35:30,"Provo, UT",Central Time (US & Canada),40.23,-111.66,2015-02-17,,,,,
567903653933101056,negative,0.6154,Customer Service Issue,0.3187,Delta,,ChicDisheveled,,0,"@JetBlue shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight! #jetbluejfk","(32.7174202, -117.162772)",2015-02-17 20:29:16,"San Diego, CA",Arizona,32.72,-117.16,2015-02-17,,,,,
567902218059264000,negative,1.0,Late Flight,0.7126,Delta,,bekiweki,,0,"@JetBlue That makes sense. It sucks, though, because now I'll be stuck in the airport for 5+ hours and Late Flight to my meeting.","(40.2337289, -111.6587085)",2015-02-17 20:23:34,"Provo, UT",Central Time (US & Canada),40.23,-111.66,2015-02-17,,,,,
567897563065511936,neutral,0.6421,,,Delta,,JetBlueNews,,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/bTb4awQtln,"(39.7837304, -100.445882)",2015-02-17 20:05:04,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567896250013601792,neutral,1.0,,,Delta,,SpiritED_Dixon,,0,@JetBlue @KleinErin Hi! Know a pastor or homeschool mom who might like SpiritED? Have 'em contact me on Prefundia:http://t.co/jRbZLHRW7y,"(39.7837304, -100.445882)",2015-02-17 19:59:51,USA,,39.78,-100.45,2015-02-17,,,,,
567892715603652608,positive,0.6304,,,Delta,,Denaroche,,0,@Jetblue first airline to use #applepay in flight #airlines,"(33.4942189, -111.926018)",2015-02-17 19:45:48,Scottsdale,Pacific Time (US & Canada),33.49,-111.93,2015-02-17,,,,,
567892508987908096,negative,1.0,Can't Tell,0.6529,Delta,,BFontanilla,,0,@JetBlue I hope your system wasn't hacked cause someone else's passport info was on my reservation &amp; I couldn't get my boarding pass,"(31.8942416, -102.3351649)",2015-02-17 19:44:59,"Orange County, USA",Pacific Time (US & Canada),31.89,-102.34,2015-02-17,,,,,
567891805867483136,positive,0.6411,,0.0,Delta,,reidcappel,,0,@JetBlue Thanks for having us hang out at Tampa Airport forever today!!! It's really been an awesome experience,"(40.736926499999996, -74.4823693330357)",2015-02-17 19:42:12,"New Vernon,  NJ",Eastern Time (US & Canada),40.74,-74.48,2015-02-17,,,,,
567890265416945664,neutral,0.6925,,,Delta,,JetBlueNews,,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,"(39.7837304, -100.445882)",2015-02-17 19:36:04,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567885370064506880,negative,1.0,Cancelled Flight,1.0,Delta,negative,dannygilbs,Cancelled Flight,0,"@JetBlue I'm disappointed my flight was Cancelled Flighted, mostly because I was excited to listen to the song ""I'm Blue"" while flying on JetBlue.","(40.7127281, -74.0060152)",2015-02-17 19:16:37,"New York, NY",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567878078782898176,positive,1.0,,,Delta,,MoniqueRose18,,0,@JetBlue Awesome thanks! Thanks for the quick response. You guys ROCK! :),"(42.3554334, -71.060511)",2015-02-17 18:47:39,Boston,,42.36,-71.06,2015-02-17,,,,,
567875974869680128,positive,0.6989,,,Delta,,cindylouwho821,,0,@JetBlue app just reminded me I will be flying to #FLL in 2 weeks. #ChillyCVZ #ThankGoodness @mypompanobeach #family #friends #sunshine,"(38.8950368, -77.0365427)",2015-02-17 18:39:17,"Washington, DC",Central Time (US & Canada),38.9,-77.04,2015-02-17,,,,,
567875922906456064,neutral,1.0,,,Delta,,MoniqueRose18,,0,@JetBlue Sure! Email screenshot below. Link: https://t.co/soiQrN19aj http://t.co/IbVvTzLS4E,"(42.3554334, -71.060511)",2015-02-17 18:39:05,Boston,,42.36,-71.06,2015-02-17,,,,,
567874505881845760,neutral,1.0,,,Delta,,MoniqueRose18,,0,@JetBlue Received an invitation to participate in e-rewards. Is this legit from JetBlue? Just double checking bc the site looked different.,"(42.3554334, -71.060511)",2015-02-17 18:33:27,Boston,,42.36,-71.06,2015-02-17,,,,,
567867483622748160,negative,1.0,Customer Service Issue,0.654,Delta,,Analystdoc,,0,“@JetBlue: @Analystdoc Unfortunately that's not an available option with our current system. Sorry guys. That's a certain #fail Fix it plz.,"(41.0264862, -73.6284598)",2015-02-17 18:05:33,"Greenwich, CT",,41.03,-73.63,2015-02-17,,,,,
567864058742845440,negative,1.0,Customer Service Issue,1.0,Delta,,Analystdoc,,0,"@JetBlue Why not just take her info in the beginning and if cut off, call back? We do that in my medical practice. We are frequent flyers :(","(41.0264862, -73.6284598)",2015-02-17 17:51:56,"Greenwich, CT",,41.03,-73.63,2015-02-17,,,,,
567860067602558977,neutral,0.6669,,,Delta,,JetBlueNews,,0,@JetBlue becomes first #airline to accept #Apple Pay - Future #Travel Experience http://t.co/czOr4nyh9n,"(39.7837304, -100.445882)",2015-02-17 17:36:05,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567856962521661440,positive,1.0,,,Delta,,NYC_JaneDoe,,0,@JetBlue Thank you for your excellent customer service - resolved issue quickly.,"(40.85149705, -73.09942966988302)",2015-02-17 17:23:44,"Long Island, NY",Eastern Time (US & Canada),40.85,-73.1,2015-02-17,,,,,
567856400522563584,negative,1.0,Can't Tell,0.3441,Delta,,Nickymkirk,,0,"@JetBlue yes, well they are operating outside of your terminal and targeting vulnerable passengers. No better than thieves.","(18.4317317, -66.27966837871222)",2015-02-17 17:21:30,Dorado,,18.43,-66.28,2015-02-17,,,,,
567853709100720128,negative,1.0,Flight Attendant Complaints,1.0,Delta,,brian_cristiano,,0,@JetBlue tell your employees that!,"(40.7127281, -74.0060152)",2015-02-17 17:10:49,"New York, New York",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567853054348754944,negative,1.0,Late Flight,0.3429,Delta,,Analystdoc,,0,"@JetBlue even @Citi responded quicker via Twitter when they #fail.... Still on hold, hoping no one books the flight..... @JetBlue #fail","(41.0264862, -73.6284598)",2015-02-17 17:08:13,"Greenwich, CT",,41.03,-73.63,2015-02-17,,,,,
567853001534210049,negative,0.67,Customer Service Issue,0.34,Delta,,brian_cristiano,,0,@JetBlue ah yes. Put the bags on the floor instead of the overhead bin so no one trips. #safetyfirst #sarcasm,"(40.7127281, -74.0060152)",2015-02-17 17:08:00,"New York, New York",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567852550512181248,negative,0.6616,Can't Tell,0.3384,Delta,,Nickymkirk,,0,@JetBlue where exactly can I leave a note,"(18.4317317, -66.27966837871222)",2015-02-17 17:06:12,Dorado,,18.43,-66.28,2015-02-17,,,,,
567852264099999744,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue Accepting #Apple Pay - Mobile Enterprise http://t.co/Ci5cfrlqBe,"(39.7837304, -100.445882)",2015-02-17 17:05:04,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567851942627577856,negative,1.0,Customer Service Issue,0.6808,Delta,,Analystdoc,,0,"@JetBlue Guys, really bad @JetBlue #fail . Someone better call my wife back to get this handled. 203-382-3312 while she waits on hold....","(41.0264862, -73.6284598)",2015-02-17 17:03:47,"Greenwich, CT",,41.03,-73.63,2015-02-17,,,,,
567851561474383873,negative,1.0,Customer Service Issue,0.6803,Delta,,Analystdoc,,0,@JetBlue #fail My wife on the phone asking to switch flight times. In mid switch gets disconnected. Now Cancelled Flightled! No new time! No call back,"(41.0264862, -73.6284598)",2015-02-17 17:02:17,"Greenwich, CT",,41.03,-73.63,2015-02-17,,,,,
567848716738011136,negative,1.0,Customer Service Issue,0.3556,Delta,,Nickymkirk,,0,@JetBlue they tried to have us towed. Do you think I'll be flying out of your terminal again? Risk of $75 fine from corrupt police official,"(18.4317317, -66.27966837871222)",2015-02-17 16:50:58,Dorado,,18.43,-66.28,2015-02-17,,,,,
567848437992984576,neutral,1.0,,,Delta,,tom_brant,,1,@JetBlue selfie on the flight 83 from #JFK to #Orlando . With @Supertzar85 http://t.co/QRANZImHTr,"(41.4814848, -73.2131693)",2015-02-17 16:49:52,"Southbury, CT",,41.48,-73.21,2015-02-17,,,,,
567848171155496960,negative,0.6551,Can't Tell,0.3449,Delta,,Nickymkirk,,0,@JetBlue ticket issued whilst delivering your customers.,"(18.4317317, -66.27966837871222)",2015-02-17 16:48:48,Dorado,,18.43,-66.28,2015-02-17,,,,,
567848084572532736,negative,1.0,Can't Tell,0.6899,Delta,,Nickymkirk,,0,"@JetBlue understand that, but this policy of targeting your passengers is not good for business and should be addressed with security","(18.4317317, -66.27966837871222)",2015-02-17 16:48:28,Dorado,,18.43,-66.28,2015-02-17,,,,,
567847163465764864,negative,1.0,Customer Service Issue,1.0,Delta,,brian_cristiano,,0,Always been a @JetBlue fan but maybe next time I'll fly @VirginAmerica for real customer service.,"(40.7127281, -74.0060152)",2015-02-17 16:44:48,"New York, New York",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567846268090740737,positive,1.0,,,Delta,,TriRacer429,,0,@JetBlue I agree!!!  If only there was a frequent tweeter discount so I could fly to see more friends! 😀@Tinman2IronMan @meggersrocks,"(38.8769326, -77.0893094)",2015-02-17 16:41:15,"Arlington, Virginia ",,38.88,-77.09,2015-02-17,,,,,
567846026507390976,negative,0.6363,Can't Tell,0.3417,Delta,,MerrickRealtor,,0,@JetBlue understood ... but could I go and put myself on the standby list 5 hours prior to my flight?,"(41.1650536, -98.0531937)",2015-02-17 16:40:17,Merrick,America/New_York,41.17,-98.05,2015-02-17,,,,,
567845382102859777,negative,1.0,Bad Flight,0.3535,Delta,,brian_cristiano,,0,"@JetBlue so I'm penalized for packing lightly, having 1 bag and paying extra for a seat?","(40.7127281, -74.0060152)",2015-02-17 16:37:43,"New York, New York",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567845089508233217,negative,1.0,Can't Tell,1.0,Delta,,Nickymkirk,,0,"@JetBlue dropping passengers with small baby and 3 infants at your San Juan terminal. As unloading baby, officer writes me ticket for $75","(18.4317317, -66.27966837871222)",2015-02-17 16:36:34,Dorado,,18.43,-66.28,2015-02-17,,,,,
567843811990376449,negative,0.649,Flight Booking Problems,0.3325,Delta,,MerrickRealtor,,0,@JetBlue so technically I could drive to JFK now and put in. Request for tomorrow's flight?,"(41.1650536, -98.0531937)",2015-02-17 16:31:29,Merrick,America/New_York,41.17,-98.05,2015-02-17,,,,,
567842726861021184,negative,1.0,Can't Tell,0.347,Delta,,brian_cristiano,,0,@JetBlue why did I pay for extra space to be forced to put my backpack under my seat? Its my only bag. Flight 135. Unprofessional.,"(40.7127281, -74.0060152)",2015-02-17 16:27:10,"New York, New York",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567842593440145408,neutral,1.0,,,Delta,,MerrickRealtor,,0,@JetBlue knew that ... has to be done at the Gate correct? If so what time does gate open,"(41.1650536, -98.0531937)",2015-02-17 16:26:38,Merrick,America/New_York,41.17,-98.05,2015-02-17,,,,,
567841828411551744,positive,0.6832,,,Delta,,StacyCrossB6,,1,"@jetblue #philly lost and read program - Our customers get hot tea, great crewmembers, top notch info &amp; now #BOOKS! http://t.co/9rAGncw2Bk","(39.9527237, -75.1635262)",2015-02-17 16:23:36,Philadelphia,Eastern Time (US & Canada),39.95,-75.16,2015-02-17,,,,,
567837218628362241,neutral,1.0,,,Delta,,DontenPhoto,,0,"@JetBlue Flight 152 (N559JB) ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan http://t.co/qeaDA92MW6","(26.9620053, -82.3525952)",2015-02-17 16:05:17,"Englewood, Florida",Eastern Time (US & Canada),26.96,-82.35,2015-02-17,,,,,
567836728100200449,positive,0.6544,,,Delta,,TSAmedia_RossF,,0,@JetBlue And we are glad to see what is going on and fix! @ProfessorpaUL15: please DM me your confirmation # so we can check.,"(38.8950368, -77.0365427)",2015-02-17 16:03:20,"Washington, D.C.",Eastern Time (US & Canada),38.9,-77.04,2015-02-17,,,,,
567836310775324672,negative,1.0,Can't Tell,1.0,Delta,,44riggins44,,0,@JetBlue just lost my business   Enjoy your profits,"(42.3554334, -71.060511)",2015-02-17 16:01:41,boston,,42.36,-71.06,2015-02-17,,,,,
567836118181277696,negative,1.0,Can't Tell,1.0,Delta,,44riggins44,,0,@JetBlue I would drive 2 1/2 hours to jfk to board JetBlue to Vegas instead of closer Hartford airport. Cramming more seats on plane.NO MORE,"(42.3554334, -71.060511)",2015-02-17 16:00:55,boston,,42.36,-71.06,2015-02-17,,,,,
567831434838159360,positive,0.6647,,,Delta,,kimbetech,,0,@JetBlue will call. Thank you!,"(40.7127281, -74.0060152)",2015-02-17 15:42:18,NYC,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567831392526036992,negative,1.0,Flight Attendant Complaints,0.6531,Delta,,kimbetech,,0,"@JetBlue yes, today. Flight is full now. They said no to me at gate :(","(40.7127281, -74.0060152)",2015-02-17 15:42:08,NYC,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567829349727211521,positive,0.6556,,0.0,Delta,,soflalegaljobs,,0,@JetBlue Still love you guys. But get me to Vegas already! ☀️🌴✈️🍸🎲,"(25.7741728, -80.19362)",2015-02-17 15:34:01,"Miami, FL ",Eastern Time (US & Canada),25.77,-80.19,2015-02-17,,,,,
567829088380919809,positive,0.6546,,0.0,Delta,,kurianbk,,0,@JetBlue Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight is delayedl,"(42.3554334, -71.060511)",2015-02-17 15:32:59,"Boston, MA",,42.36,-71.06,2015-02-17,,,,,
567828425278283777,neutral,0.6451,,0.0,Delta,,kimbetech,,0,@jetblue is there no way to switch to earlier flight to JFK even if I checked a bag?,"(40.7127281, -74.0060152)",2015-02-17 15:30:20,NYC,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567826599270416385,neutral,1.0,,,Delta,,brandongutman,,0,@JetBlue Hi! Does my upcoming flight 2168 from West Palm to HPN have Fly-Fi?,"(40.7127281, -74.0060152)",2015-02-17 15:23:05,"New York, NY",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567825891209912320,positive,1.0,,,Delta,,carleycalla,,0,@JetBlue tried again. Lovely customer service. Thank you!,"(42.3554334, -71.060511)",2015-02-17 15:20:16,"Boston, Massachusetts",Mountain Time (US & Canada),42.36,-71.06,2015-02-17,,,,,
567821839784939520,positive,1.0,,,Delta,,TSAmedia_RossF,,0,@JetBlue @ProfessorpaUL15 Always happy to help!,"(38.8950368, -77.0365427)",2015-02-17 15:04:10,"Washington, D.C.",Eastern Time (US & Canada),38.9,-77.04,2015-02-17,,,,,
567821528424845312,positive,0.6804,,0.0,Delta,,mrsmjem,,0,"@JetBlue we have just landed, thank you anyway. Btw, flight staff on flight 654 were wonderful despite their full day and heavy load.","(41.6500201, -72.7342163)",2015-02-17 15:02:56,CT,Quito,41.65,-72.73,2015-02-17,,,,,
567818543569317888,negative,1.0,Late Flight,1.0,Delta,,bioldame491,,0,"@JetBlue we are delayed, until he arrives","(40.7127281, -74.0060152)",2015-02-17 14:51:05,"New York, NY",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567818156607074304,negative,0.6341,Late Flight,0.6341,Delta,,luisauraalvarez,,0,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,"(39.7837304, -100.445882)",2015-02-17 14:49:32,❤,Eastern Time (US & Canada),39.78,-100.45,2015-02-17,,,,,
567817897893982208,negative,0.6491,Can't Tell,0.3394,Delta,,luisauraalvarez,,0,@JetBlue whose performing at T5,"(39.7837304, -100.445882)",2015-02-17 14:48:31,❤,Eastern Time (US & Canada),39.78,-100.45,2015-02-17,,,,,
567817476144242688,neutral,1.0,,,Delta,,ejz71,,0,@JetBlue     Is it only $50 for my 2nd bag?  1st bag too full..,"(42.7369124, -96.2213607)",2015-02-17 14:46:50,plymouth ,,42.74,-96.22,2015-02-17,,,,,
567816742300356608,negative,1.0,Late Flight,0.6989,Delta,,bioldame491,,0,"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.","(40.7127281, -74.0060152)",2015-02-17 14:43:55,"New York, NY",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567814769077436416,positive,0.6591,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,"(39.7837304, -100.445882)",2015-02-17 14:36:05,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567813437003411456,negative,1.0,Customer Service Issue,1.0,Delta,,ThePRCloset,,0,"@JetBlue yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.","(40.7127281, -74.0060152)",2015-02-17 14:30:47,New York City,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567811776566542336,positive,0.6559,,,Delta,,Lynnche324,,1,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,"(40.7215682, -74.047455)",2015-02-17 14:24:11,"Jersey City, NJ ",,40.72,-74.05,2015-02-17,,,,,
567810786576576512,neutral,1.0,,,Delta,,DontenPhoto,,0,"@JetBlue Flight 1133 (N353JB) ""Blue La La"" departs @mco enroute to San Juan International Airport http://t.co/SWZm2fX3nu","(26.9620053, -82.3525952)",2015-02-17 14:20:15,"Englewood, Florida",Eastern Time (US & Canada),26.96,-82.35,2015-02-17,,,,,
567810683485753344,positive,1.0,,,Delta,,vincenzolandino,,0,@JetBlue this makes me happy. I hope these aren't empty promises.,"(40.750952, -73.93637250201567)",2015-02-17 14:19:51,NYC | CT,Eastern Time (US & Canada),40.75,-73.94,2015-02-17,,,,,
567810661372424193,negative,1.0,Customer Service Issue,1.0,Delta,,ThePRCloset,,0,@JetBlue dropped 3x in past hour,"(40.7127281, -74.0060152)",2015-02-17 14:19:45,New York City,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567810573002620928,neutral,0.6612,,,Delta,,vincenzolandino,,0,"seriously, I want to work on the JetBlue social team RT @JetBlue: @vincenzolandino http://t.co/eiGaJyzcW2","(40.750952, -73.93637250201567)",2015-02-17 14:19:24,NYC | CT,Eastern Time (US & Canada),40.75,-73.94,2015-02-17,,,,,
567808748711051264,neutral,1.0,,,Delta,,CBarrows,,0,@JetBlue Call me when you do and we’ll have to hook up!,"(40.9491723, -74.2376802)",2015-02-17 14:12:09,"Wayne, NJ",Eastern Time (US & Canada),40.95,-74.24,2015-02-17,,,,,
567808067237326848,negative,1.0,Customer Service Issue,1.0,Delta,,ThePRCloset,,0,@JetBlue Ive called you 3 x &amp; waited on hold 10 min each time to be disconnected each time. Enraging! I need to speak to someone! #help,"(40.7127281, -74.0060152)",2015-02-17 14:09:27,New York City,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567807844687577089,neutral,1.0,,,Delta,,CBarrows,,0,@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino,"(40.9491723, -74.2376802)",2015-02-17 14:08:34,"Wayne, NJ",Eastern Time (US & Canada),40.95,-74.24,2015-02-17,,,,,
567807693534031872,positive,1.0,,,Delta,,vincenzolandino,,0,@JetBlue we don't need anybody else!,"(40.750952, -73.93637250201567)",2015-02-17 14:07:58,NYC | CT,Eastern Time (US & Canada),40.75,-73.94,2015-02-17,,,,,
567807333498355713,neutral,0.6773,,0.0,Delta,,RuizRichard,,0,"@JetBlue It's for me, I spoke with a rep on the phone who suggested I ""Voice a concern"" via ""Email us"" on your site. I did a few moments ago","(25.9873137, -80.2322706)",2015-02-17 14:06:32,"Miramar, Florida",Eastern Time (US & Canada),25.99,-80.23,2015-02-17,,,,,
567806964832460800,neutral,0.6837,,0.0,Delta,,JetBlueNews,,0,@JetBlue Airways Sees Significant Drop in Short Interest (JBLU) - Mideast Time http://t.co/SSBaUJtOuW,"(39.7837304, -100.445882)",2015-02-17 14:05:04,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567805458053099520,neutral,0.3819,,0.0,Delta,,HAbbott4,,0,@JetBlue No not yet. I will notify them. I'm new at this! 😊,"(43.1561681, -75.8449946)",2015-02-17 13:59:05,NY,Eastern Time (US & Canada),43.16,-75.84,2015-02-17,,,,,
567803467282046976,positive,0.6625,,,Delta,,thereal_SNL,,0,@JetBlue thanks!,"(38.89384735, -76.98804281910948)",2015-02-17 13:51:10,District of Columbia,Eastern Time (US & Canada),38.89,-76.99,2015-02-17,,,,,
567803109687443456,neutral,0.6563,,,Delta,,ChicDisheveled,,0,"@JetBlue don't worry, I'm gonna share with my row! 😁","(32.7174202, -117.162772)",2015-02-17 13:49:45,"San Diego, CA",Arizona,32.72,-117.16,2015-02-17,,,,,
567802194155565056,positive,1.0,,,Delta,,vincenzolandino,,0,First base already? I like your style @JetBlue,"(40.750952, -73.93637250201567)",2015-02-17 13:46:06,NYC | CT,Eastern Time (US & Canada),40.75,-73.94,2015-02-17,,,,,
567801642633162753,negative,1.0,Customer Service Issue,1.0,Delta,,carleycalla,,0,"@JetBlue Hold for 15 min, a couple of rings, then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon","(42.3554334, -71.060511)",2015-02-17 13:43:55,"Boston, Massachusetts",Mountain Time (US & Canada),42.36,-71.06,2015-02-17,,,,,
567801569157324800,neutral,0.6805,,0.0,Delta,,HAbbott4,,0,@JetBlue Does your home airport not count in the badge system? My TB account says 2 flights but I've taken 3 this year.,"(43.1561681, -75.8449946)",2015-02-17 13:43:37,NY,Eastern Time (US & Canada),43.16,-75.84,2015-02-17,,,,,
567801567630618624,neutral,0.6664,,0.0,Delta,,thereal_SNL,,0,@JetBlue is bag check cut off 30 minutes before the original departure time or the estimated time shown online?,"(38.89384735, -76.98804281910948)",2015-02-17 13:43:37,District of Columbia,Eastern Time (US & Canada),38.89,-76.99,2015-02-17,,,,,
567801343861092352,neutral,1.0,,,Delta,,vincenzolandino,,0,"@JetBlue I know where you guys jet! LOL, but if you love me so much, help a brother out :) Hot weather, great nightlife, 2-3 hour flight","(40.750952, -73.93637250201567)",2015-02-17 13:42:44,NYC | CT,Eastern Time (US & Canada),40.75,-73.94,2015-02-17,,,,,
567799665061576704,neutral,0.6691,,,Delta,,JetBlueNews,,0,@JetBlue Airways Adds New Charter #Flight to Cuba - #Travel Wires (blog) http://t.co/Swb1gR57Cc,"(39.7837304, -100.445882)",2015-02-17 13:36:04,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567799518448848897,neutral,0.6733,,,Delta,,vincenzolandino,,0,"Aww, is it? @JetBlue I guess now I need to book a flight to somewhere warm ASAP! Any suggestions?","(40.750952, -73.93637250201567)",2015-02-17 13:35:29,NYC | CT,Eastern Time (US & Canada),40.75,-73.94,2015-02-17,,,,,
567796079446745088,neutral,0.6645,,,Delta,,stephyilmaz,,0,@JetBlue thank you. Is there a possibility it will change?,"(40.85149705, -73.09942966988302)",2015-02-17 13:21:49,Long Island,Pacific Time (US & Canada),40.85,-73.1,2015-02-17,,,,,
567796029056385024,positive,0.6667,,,Delta,,janj757,,0,@JetBlue thanks!,"(35.6729639, -79.0392919)",2015-02-17 13:21:37,North Carolina,Eastern Time (US & Canada),35.67,-79.04,2015-02-17,,,,,
567795784876589057,neutral,1.0,,,Delta,,aronschoenfeld,,0,@JetBlue are we good?,"(40.7135078, -73.8283132)",2015-02-17 13:20:38,"Queens, NY",Eastern Time (US & Canada),40.71,-73.83,2015-02-17,,,,,
567792966690168832,negative,1.0,Late Flight,1.0,Delta,,stephyilmaz,,0,@JetBlue why are we delayed :( flight 1601,"(40.85149705, -73.09942966988302)",2015-02-17 13:09:26,Long Island,Pacific Time (US & Canada),40.85,-73.1,2015-02-17,,,,,
567792296654299137,negative,1.0,Customer Service Issue,0.6652,Delta,,billykaos,,0,"@JetBlue continue button generated a trip to ""plan your trip page""
regardless of how far along I was in Flight Booking Problems process
hint: the end of it","(42.3554334, -71.060511)",2015-02-17 13:06:47,Boston,Eastern Time (US & Canada),42.36,-71.06,2015-02-17,,,,,
567790133224681472,neutral,1.0,,,Delta,,fromtheleftseat,,0,@JetBlue marks 15th birthday with @Airbus #A320 painted in 'Blumanity' paint job http://t.co/9vTFM7kNad,"(33.4484367, -112.074141)",2015-02-17 12:58:11,Phoenix AZ,Arizona,33.45,-112.07,2015-02-17,,,,,
567789001374183424,neutral,1.0,,,Delta,,jprfilms_jpr,,0,"@JetBlue I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence, in honor of a US Navy friend.","(42.3554334, -71.060511)",2015-02-17 12:53:41,"Boston, Ma.",,42.36,-71.06,2015-02-17,,,,,
567785752751505412,neutral,1.0,,,Delta,,janj757,,0,@JetBlue what is the name of this tailfin? http://t.co/qxV45MV0Ug,"(35.6729639, -79.0392919)",2015-02-17 12:40:47,North Carolina,Eastern Time (US & Canada),35.67,-79.04,2015-02-17,,,,,
567784566614540289,neutral,0.6584,,0.0,Delta,,JetBlueNews,,0,@JetBlue's new CEO Robin Hayes battles to appease passengers and Wall Street - Business In Savannah http://t.co/KKAY8XaPs1,"(39.7837304, -100.445882)",2015-02-17 12:36:04,USA,Sydney,39.78,-100.45,2015-02-17,,,,,
567781694183186432,positive,0.664,,,Delta,,gczark,,0,@JetBlue thank you. Just sent msg.,"(40.7127281, -74.0060152)",2015-02-17 12:24:39,"New York, NY",Eastern Time (US & Canada),40.71,-74.01,2015-02-17,,,,,
567781607797305345,neutral,1.0,,,Delta,,ToriThatMexican,,0,@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂,"(32.421938578972195, -102.63337100507061)",2015-02-17 12:24:18,pnw,Arizona,32.42,-102.63,2015-02-17,,,,,
